CaseNo,Address_1,DateOpened_1,CaseType,OpenClosed,Status,StatusDate_1
22360894W                ,894 Jairus Dr,08/05/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/27/2014
19171207W8               ,1207 Trent Blvd,08/05/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,08/26/2014
09240640W2               ,640 Hidden Point Dr,08/05/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,09/18/2014
18601199W5               ,1199 Tatesbrook Dr,08/05/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/12/2014
16881317W3               ,1317 Sequoia Dr,08/05/2014,Nuisance  ,Closed,Closed/Abated by City                             ,09/05/2014
18790240SIGNS            ,240 E Third St,08/05/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/07/2014
18800322-2               ,322 W Third St,08/05/2014,Housing   ,Open  ,Notice/Order Issued                               ,09/09/2014
04890623S                ,623 Cromwell Way,08/05/2014,Housing   ,Closed,Closed Out                                        ,09/09/2014
21140687-2               ,687 Woodward Ln,08/05/2014,Housing   ,Closed,Closed Out                                        ,09/09/2014
16791725                 ,1725 Scarbrough Ct,08/05/2014,Housing   ,Open  ,Reinspection                                      ,09/23/2014
11322504#291             ,2504 Larkin Rd #291,08/05/2014,Housing   ,Open  ,Reinspection                                      ,09/12/2014
00980343-5               ,343 Aylesford Pl,08/05/2014,Housing   ,Open  ,Reinspection                                      ,09/17/2014
18253756                 ,3756 Sundart Dr,08/05/2014,Housing   ,Open  ,Reinspection                                      ,09/17/2014
32200170-5               ,170 Old Park Ave,08/05/2014,Housing   ,Closed,Closed/Cancelled-No Response from Tenant          ,08/06/2014
18491502-1               ,1502 Tampa Ct,08/05/2014,Housing   ,Closed,Invalid Complaint                                 ,08/11/2014
02193801W15              ,3801 Boston Rd,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
31170708W                ,708 Golfview Dr,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
00213485W9               ,3485 Aldershot Dr,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
28723061W                ,3061 Fieldstone Way,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
12140701W3               ,701 Lynn Rd,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
12140703W3               ,703 Lynn Rd,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
03061073W9               ,1073 Camellia Dr,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
15022453W9               ,2453 Pierson Dr,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
19450343W8               ,343 S Upper St,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
00340129W2               ,129 American Ave,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/20/2014
09100408W2               ,408 Hedgewood Dr,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
41743872W3               ,3872 Ormesby Pl,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/13/2014
12260333W                ,333 E Main St,08/05/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
42450689W                ,689 Estrella Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
42450696W                ,696 Estrella Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
32360000W2               ,0 Miles Point Way,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
42450697W                ,697 Estrella Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
14631614W2               ,1614 Parkers Mill Rd,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/12/2014
02800700W2               ,700 Burgoyne Ct,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
17661916W3               ,1916 Spring Station Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
01200461W                ,461 Barkley Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
13420000SIGNS            ,0 Moore Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
19700000SIGNS10          ,0 Virginia Ave,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
12300833W4               ,833 Malabu Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/06/2014
00710119SIGNS            ,119 S Ashland Ave,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/04/2014
28911847W                ,1847 Timber Creek Dr,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
29011244W4               ,1244 Colorado Rd,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
18592995W2               ,2995 Tates Creek Rd,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/05/2014
11600000SIGNS52          ,0 Liberty Rd,08/04/2014,Nuisance  ,Closed,Invalid Nuisance                                  ,08/04/2014
10111752#G3-2            ,1752 Jennifer Rd,08/04/2014,Housing   ,Closed,Resolved Complaint                                ,08/07/2014
15331309                 ,1309 Post Oak Rd,08/04/2014,Housing   ,Closed,Invalid Complaint                                 ,08/04/2014
30680635                 ,635 Dreamland Dr,08/04/2014,Housing   ,Closed,Invalid Complaint                                 ,08/05/2014
19440725-727CONDEM       ,725-727 N Upper St,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/26/2014
18112039#1               ,2039 Jeffrey Ct #1,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/18/2014
05430868-2               ,868 Della Dr,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/24/2014
13323221-3               ,3221 Monida Ct,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/11/2014
20850613-2               ,613 Winter Park Ct,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/18/2014
17930212#B               ,212 State St #B,08/04/2014,Housing   ,Open  ,Reinspection                                      ,09/29/2014
24783504S                ,3504 Topaz Ct,08/04/2014,Housing   ,Closed,Closed Out                                        ,09/30/2014
24760529S                ,529 Stone Creek Dr,08/04/2014,Housing   ,Closed,Closed Out                                        ,09/30/2014
14522770                 ,2770 Palumbo Dr,08/04/2014,Housing   ,Closed,Closed Out                                        ,09/12/2014
03641205EMER#11          ,1205 Centre Pkwy #11,08/04/2014,Housing   ,Closed,Closed Out                                        ,08/13/2014
13323221EMER             ,3221 Monida Ct,08/04/2014,Housing   ,Closed,Closed Out                                        ,08/14/2014
04890500S                ,500 Cromwell Way,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
13971847S2               ,1847 Nicholasville Rd,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24773508S                ,3508 Onyx Ct,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
14820101S                ,101 Penmoken Park,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
14820102S                ,102 Penmoken Park,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760393S                ,393 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760397S                ,397 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760417S                ,417 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760500S                ,500 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760501S                ,501 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760505S                ,505 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760517S                ,517 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24783508S                ,3508 Topaz Ct,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
24760509S                ,509 Stone Creek Dr,08/04/2014,Housing   ,Open  ,Notice/Order Issued                               ,08/04/2014
16660000SIGNS4           ,0 Sandersville Rd,08/04/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/05/2014
02420000SIGNS            ,0 Briarwood Dr,08/04/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/05/2014
00710117SIGNS            ,117 S Ashland Ave,08/04/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/05/2014
18593150SIGNS            ,3150 Tates Creek Rd,08/04/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/05/2014
23470000SIGNS259         ,0 Man O War Blvd,08/04/2014,Nuisance  ,Closed,Sign Closed-No Notice Required                    ,08/04/2014
18800322W5               ,322 W Third St,08/04/2014,Nuisance  ,Closed,Closed/Abated by City                             ,08/29/2014
12040532W7               ,532 E Loudon Ave,08/04/2014,Nuisance  ,Closed,Closed/Abated by City                             ,09/05/2014
01991761W                ,1761 Blue Licks Rd,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/05/2014
20850613W                ,613 Winter Park Ct,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/08/2014
41694681W                ,4681 Windstar Way,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/08/2014
41694680W                ,4680 Windstar Way,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/08/2014
09040000W                ,0 Headley Ave,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/05/2014
01940349W5               ,349 Blackburn Ave,08/04/2014,Nuisance  ,Closed,Nuisance Resolved w/o Notice/Order                ,08/11/2014
09820172W3               ,172 Idle Hour Dr,08/04/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,10/01/2014
03641248W8               ,1248 Centre Pkwy,08/04/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,08/22/2014
16900171-173W16          ,171-173 E Seventh St,08/04/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,08/27/2014
06080206W9               ,206 Eastern Ave,08/04/2014,Nuisance  ,Closed,Nuisance Closed w/Civil Penalty                   ,08/28/2014
31170710W16              ,710 Golfview Dr,08/04/2014,Nuisance  ,Open  ,Appealed-Nuisance                                 ,08/06/2014
39963108W2               ,3108 Gilmore Trce,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/22/2014
05730449W                ,449 Dominican Dr,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/28/2014
11650655W                ,655 Lima Dr,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/29/2014
06200645W3               ,645 Eden Rd,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/19/2014
17911938W3               ,1938 Stanton Way,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/20/2014
29461217W7               ,1217 Morning Side Dr,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/21/2014
09283129W9               ,3129 High Ridge Dr,08/04/2014,Nuisance  ,Closed,Closed Nuisance                                   ,08/22/2014
